Episode,R_total,R_env,R_energy,R_passing,R_in_box,R_assist,R_role,R_approach
5321,427.7108843948689,-1.0000001192092896,211.7358844246712,206.0999999642372,0.0,0.0,9.675000298768282,1.2000000476837158
5322,207.15123809421002,0.0,108.50123809420988,86.69999998807907,0.0,0.0,11.350000463426113,0.6000000238418579
5323,263.5413697144876,0.0,129.96636971448768,121.0,0.0,0.0,12.275000415742397,0.30000001192092896
5324,329.4575317351675,-1.0000001192092896,202.10753176496968,111.69999998807907,0.0,0.0,15.450000647455454,1.2000000476837158
5325,146.98874481047721,0.0,105.1887448104772,33.5,0.0,0.0,7.400000341236591,0.9000000357627869
5326,246.15230128957816,0.0,149.60230128957824,80.5,0.0,0.0,14.85000055655837,1.2000000476837158
5327,344.1017295911171,0.0,189.4267295911175,139.69999998807907,0.0,0.0,14.075000509619713,0.9000000357627869
5328,263.87800221329604,0.0,135.27800221329605,117.69999998807907,0.0,0.0,10.300000429153442,0.6000000238418579
5329,288.14349423516546,0.0,185.46849423516542,93.39999997615814,0.0,0.0,8.375000301748514,0.9000000357627869
5330,230.60605835459904,0.0,108.35605835459907,107.69999998807907,0.0,0.0,13.95000059902668,0.6000000238418579
5331,468.7621974974669,0.0,314.5621974974671,134.0999999642372,0.0,0.0,18.900000751018524,1.2000000476837158
5332,236.67697388312507,0.0,111.57697388312515,116.69999998807907,0.0,0.0,7.800000429153442,0.6000000238418579
5333,463.1812316530432,-1.0000001192092896,266.03123168284543,185.0999999642372,0.0,0.0,11.85000041499734,1.2000000476837158
5334,256.19881628786834,0.0,144.92381628786828,98.39999997615814,0.0,0.0,11.975000374019146,0.9000000357627869
5335,269.05133141211286,0.0,173.07633141211272,80.69999998807907,0.0,0.0,14.07500059902668,1.2000000476837158
5336,212.19423040412897,0.0,114.14423040412898,90.0,0.0,0.0,8.050000444054604,0.0
5337,261.5031417566302,0.0,155.15314175663025,90.0,0.0,0.0,16.050000727176666,0.30000001192092896
5338,250.10723899230427,0.0,165.70723899230427,73.69999998807907,0.0,0.0,9.800000488758087,0.9000000357627869
5339,390.82086849669105,0.0,183.74586849669092,193.10000002384186,0.0,0.0,12.175000607967377,1.8000000715255737
5340,267.3461457917036,0.0,170.79614579170368,82.39999997615814,0.0,0.0,12.3500005453825,1.8000000715255737
5341,329.89904461675127,0.0,174.4490446167512,144.49999994039536,0.0,0.0,9.150000303983688,1.8000000715255737
5342,297.362935197715,-1.0000001192092896,160.83793522751728,124.69999998807907,0.0,0.0,12.225000459700823,0.6000000238418579
5343,258.4572317196635,0.0,155.7822317196634,88.0,0.0,0.0,14.075000554323196,0.6000000238418579
5344,207.5868503764785,0.0,101.78685037647858,95.69999992847443,0.0,0.0,8.000000312924385,2.1000000834465027
5345,291.8931818951407,0.0,168.14318189514069,111.0,0.0,0.0,12.750000223517418,0.0
5346,194.48652589752987,-1.0000001192092896,116.41152592733229,69.69999998807907,0.0,0.0,8.775000486522913,0.6000000238418579
5347,256.48316006063857,-1.0000001192092896,148.48316009044095,99.0,0.0,0.0,9.70000048354268,0.30000001192092896
5348,216.60517937527078,0.0,157.40517937527085,50.0,0.0,0.0,8.90000032261014,0.30000001192092896
5349,238.73217352840896,-1.0000001192092896,113.85717355821123,113.80000001192093,0.0,0.0,10.575000457465649,1.5000000596046448
5350,221.95189794256257,0.0,130.92689794256262,72.69999998807907,0.0,0.0,17.72500079870224,0.6000000238418579
5351,318.9425688588252,0.0,181.06756885882518,127.80000001192093,0.0,0.0,8.575000330805779,1.5000000596046448
5352,312.79920236983656,-1.0000001192092896,188.2742023996389,115.0,0.0,0.0,10.225000265985727,0.30000001192092896
5353,241.51647964166773,-1.0000001192092896,141.1914796714699,91.69999998807907,0.0,0.0,9.025000471621752,0.6000000238418579
5354,276.0920572842951,0.0,167.16705728429517,95.0,0.0,0.0,13.325000613927841,0.6000000238418579
5355,286.65474736790395,0.0,160.85474736790388,113.69999998807907,0.0,0.0,11.500000521540642,0.6000000238418579
5356,213.22444494641158,0.0,124.57444494641155,79.0,0.0,0.0,9.350000351667404,0.30000001192092896
5357,245.01159045725763,0.0,129.11159045725756,104.0,0.0,0.0,11.600000601261854,0.30000001192092896
5358,221.2516929458308,0.0,135.90169294583077,70.0,0.0,0.0,14.750000521540642,0.6000000238418579
5359,249.94776222348682,0.0,134.9227622234869,105.69999998807907,0.0,0.0,8.72500030696392,0.6000000238418579
5360,246.59684063386393,0.0,142.67184063386392,94.09999996423721,0.0,0.0,8.62500037252903,1.2000000476837158
5361,440.55831463212417,-1.0000001192092896,268.4583146619265,149.69999998807907,0.0,0.0,22.800000671297312,0.6000000238418579
5362,244.06726904023824,0.0,145.64226904023832,86.69999998807907,0.0,0.0,11.12500050663948,0.6000000238418579
5363,306.1008286376018,0.0,168.90082863760176,124.69999998807907,0.0,0.0,11.900000352412462,0.6000000238418579
5364,356.6273855176334,0.0,224.52738551763318,114.39999997615814,0.0,0.0,15.600000515580177,2.1000000834465027
5365,210.5278065370151,-1.0000001192092896,116.00280656681751,86.0,0.0,0.0,9.225000280886889,0.30000001192092896
5366,248.56569164459077,0.0,152.36569164459075,82.0,0.0,0.0,13.600000470876694,0.6000000238418579
5367,505.0266063641682,-1.0000001192092896,324.6266063939707,142.69999998807907,0.0,0.0,38.10000090301037,0.6000000238418579
5368,197.5616387753605,0.0,127.71163877536064,57.39999997615814,0.0,0.0,11.550000458955765,0.9000000357627869
5369,228.87107061925755,0.0,128.5960706192577,87.69999998807907,0.0,0.0,11.975000496953726,0.6000000238418579
5370,242.4090663111505,-1.0000001192092896,146.85906634095255,87.0,0.0,0.0,9.250000420957804,0.30000001192092896
5371,264.08146969837435,-1.0000001192092896,173.3314697281766,80.0,0.0,0.0,11.450000453740358,0.30000001192092896
5372,225.41063583612248,0.0,123.03563583612241,91.10000002384186,0.0,0.0,10.075000524520874,1.2000000476837158
5373,242.57014922708453,-1.0000001192092896,148.5451492568867,85.0,0.0,0.0,9.7250004298985,0.30000001192092896
5374,302.0190602576412,0.0,180.0190602576411,113.0,0.0,0.0,8.400000363588333,0.6000000238418579
5375,742.628063385114,0.0,399.5780633851146,322.3999999165535,-9.0,0.0,26.050000838935375,3.6000001430511475
5376,552.0197906576428,-1.0000001192092896,273.49479068744506,254.79999995231628,0.0,0.0,23.22500104084611,1.5000000596046448
5377,238.19175919016052,0.0,117.74175919016028,103.0,0.0,0.0,17.150000736117363,0.30000001192092896
5378,368.46069799405257,0.0,220.83569799405277,117.0,0.0,0.0,30.025001153349876,0.6000000238418579
5379,246.4006294526796,0.0,157.8756294526797,75.09999996423721,0.0,0.0,12.225000649690628,1.2000000476837158
5380,361.9250965512984,-1.0000001192092896,197.4500965811011,155.39999997615814,0.0,0.0,9.175000384449959,0.9000000357627869
5381,141.49149103309458,-1.0000001192092896,90.5414910628969,43.0,0.0,0.0,8.650000337511301,0.30000001192092896
5382,242.08127552868697,0.0,127.00627552868698,103.69999998807907,0.0,0.0,10.775000393390656,0.6000000238418579
5383,267.5814584481213,0.0,161.4064584481214,91.69999998807907,0.0,0.0,13.575000613927841,0.9000000357627869
5384,224.4479306402394,-1.0000001192092896,124.29793067004167,92.69999998807907,0.0,0.0,7.850000474601984,0.6000000238418579
5385,235.0640156201069,0.0,119.58901562010686,107.0,0.0,0.0,8.175000324845314,0.30000001192092896
5386,296.3841027784289,0.0,178.2091027784288,107.59999996423721,0.0,0.0,9.075000405311584,1.5000000596046448
5387,241.5386990700396,0.0,142.6136990700396,88.0,0.0,0.0,10.625000555068254,0.30000001192092896
5388,336.18857144060684,-1.0000001192092896,151.9635714704093,175.0999999642372,0.0,0.0,8.925000328570604,1.2000000476837158
5389,313.2836394820378,0.0,203.8586394820376,90.69999998807907,0.0,0.0,17.82500073313713,0.9000000357627869
5390,211.12768943553414,0.0,97.47768943553423,103.0,0.0,0.0,10.35000042617321,0.30000001192092896
5391,258.2756667278466,-1.0000001192092896,151.52566675764885,99.0,0.0,0.0,8.450000304728746,0.30000001192092896
5392,329.2909820209798,0.0,196.26598202097995,121.0,0.0,0.0,11.725000474601984,0.30000001192092896
5393,233.78643759181898,0.0,141.911437591819,78.0,0.0,0.0,13.575000584125519,0.30000001192092896
5394,267.80434679402003,0.0,165.27934679402009,86.69999998807907,0.0,0.0,14.92500065267086,0.9000000357627869
5395,198.2099483218832,0.0,92.35994832188328,97.0,0.0,0.0,8.550000309944153,0.30000001192092896
5396,287.5345816737583,0.0,125.15958167375831,152.19999992847443,0.0,0.0,8.075000435113907,2.1000000834465027
5397,232.299564604409,-1.0000001192092896,135.74956463421148,85.69999998807907,0.0,0.0,11.250000439584255,0.6000000238418579
5398,241.9309907201026,0.0,155.2809907201027,71.5,0.0,0.0,14.550000589340925,0.6000000238418579
5399,713.8805366727529,0.0,375.3305366727529,314.0999999642372,0.0,0.0,23.25000014156103,1.2000000476837158
5400,247.763660060891,0.0,151.3636600608911,81.0,0.0,0.0,14.800000563263893,0.6000000238418579
5401,220.55889221029136,-1.0000001192092896,134.6838922400936,78.0,0.0,0.0,8.575000423938036,0.30000001192092896
5402,216.55361419870266,0.0,96.22861419870267,108.0,0.0,0.0,12.025000557303429,0.30000001192092896
5403,299.0284514488376,0.0,174.7534514488375,111.49999994039536,0.0,0.0,10.975000355392694,1.8000000715255737
5404,211.3186898006723,0.0,111.74368980067237,83.39999997615814,0.0,0.0,15.275000631809235,0.9000000357627869
5405,278.9055695230647,0.0,179.75556952306474,84.69999998807907,0.0,0.0,12.6500004529953,1.8000000715255737
5406,376.55343383080236,-1.0000001192092896,223.32843386060478,144.0,0.0,0.0,9.92500040307641,0.30000001192092896
5407,232.72210680785807,-1.0000001192092896,134.57210683766016,90.0,0.0,0.0,8.850000310689211,0.30000001192092896
5408,249.83507403413515,0.0,152.5850740341351,86.0,0.0,0.0,10.650000423192978,0.6000000238418579
5409,323.55357441977486,0.0,198.65357441977463,115.0,0.0,0.0,9.600000344216824,0.30000001192092896
5410,284.5986629575565,-1.0000001192092896,156.47366298735903,118.19999992847443,0.0,0.0,8.825000379234552,2.1000000834465027
5411,298.555447606511,-1.0000001192092896,152.9304476363134,133.0,0.0,0.0,13.325000572949648,0.30000001192092896
5412,287.184163233259,0.0,155.03416323325914,122.69999998807907,0.0,0.0,8.850000351667404,0.6000000238418579
5413,259.9307992483601,0.0,157.80579924836002,89.19999998807907,0.0,0.0,11.725000366568565,1.2000000476837158
5414,394.65176528496664,-1.0000001192092896,211.65176531476877,166.19999992847443,0.0,0.0,15.700000572949648,2.1000000834465027
5415,260.38369126398214,0.0,166.2086912639823,78.0,0.0,0.0,14.975000500679016,1.2000000476837158
5416,238.22212973912187,0.0,145.9471297391219,76.0,0.0,0.0,15.675000503659248,0.6000000238418579
5417,284.6577643778286,0.0,141.63276437782824,133.69999998807907,0.0,0.0,8.725000381469727,0.6000000238418579
5418,491.7871564090414,-1.0000001192092896,283.212156438844,182.89999997615814,0.0,0.0,25.77499996498227,0.9000000357627869
5419,268.6393072159824,0.0,164.33930721598236,90.0,0.0,0.0,13.700000509619713,0.6000000238418579
5420,321.507084395886,-1.0000001192092896,149.83208442568818,160.49999994039536,0.0,0.0,10.375000346451998,1.8000000715255737
5421,220.76546127523997,-1.0000001192092896,108.24046130504237,102.69999998807907,0.0,0.0,10.225000370293856,0.6000000238418579
5422,358.9873228353259,0.0,188.3873228353258,151.39999997615814,0.0,0.0,18.30000076070428,0.9000000357627869
5423,214.41719962821355,-1.0000001192092896,131.44219965801585,72.0,0.0,0.0,11.675000447779894,0.30000001192092896
5424,190.7889217825433,0.0,106.18892178254336,75.0,0.0,0.0,9.300000414252281,0.30000001192092896
5425,325.2740664229272,0.0,162.5240664229273,152.39999997615814,0.0,0.0,9.450000427663326,0.9000000357627869
5426,201.4805680228358,0.0,98.18056802283579,93.0,0.0,0.0,10.000000484287739,0.30000001192092896
5427,198.91729453386566,-1.0000001192092896,114.74229456366797,75.0,0.0,0.0,9.875000346451998,0.30000001192092896
5428,277.8016015429456,0.0,168.87660154294568,93.0,0.0,0.0,15.325000628829002,0.6000000238418579
5429,228.68824841133846,-1.0000001192092896,146.56324844114087,74.0,0.0,0.0,8.825000394135714,0.30000001192092896
5430,327.7849444594411,0.0,181.6099444594408,134.69999998807907,0.0,0.0,10.875000406056643,0.6000000238418579
5431,200.36983689906418,-1.0000001192092896,105.36983692886663,87.39999997615814,0.0,0.0,7.700000334531069,0.9000000357627869
5432,239.36430796575453,0.0,151.0143079657545,72.69999998807907,0.0,0.0,14.75000050663948,0.9000000357627869
5433,249.5149041319058,-1.0000001192092896,148.71490416170812,90.40000003576279,0.0,0.0,10.500000435858965,0.9000000357627869
5434,209.6966332686053,-1.0000001192092896,112.17163329840763,89.0,0.0,0.0,9.225000340491533,0.30000001192092896
5435,233.8384676160244,0.0,144.73846761602442,73.0,0.0,0.0,14.900000602006912,1.2000000476837158
5436,254.0938838628247,0.0,162.01888386282468,79.69999998807907,0.0,0.0,11.775000367313623,0.6000000238418579
5437,260.70865553033155,0.0,180.5336555303315,75.5,-13.5,0.0,17.575000450015068,0.6000000238418579
5438,301.5731517494539,-1.0000001192092896,170.89815177925635,115.0,0.0,0.0,16.37500048801303,0.30000001192092896
5439,139.5929632918025,-1.0000001192092896,94.24296332160478,38.0,0.0,0.0,8.050000384449959,0.30000001192092896
5440,298.4325678812453,-1.0000001192092896,189.93256791104724,94.0,0.0,0.0,14.900000479072332,0.6000000238418579
5441,293.25070899985866,0.0,144.90070899985878,140.39999997615814,0.0,0.0,7.050000309944153,0.9000000357627869
5442,475.5086122767215,0.0,213.20861227672162,251.79999995231628,0.0,0.0,9.000000417232513,1.5000000596046448
5443,311.0549978495689,-1.0000001192092896,187.45499787937118,110.0,0.0,0.0,14.300000552088022,0.30000001192092896
5444,184.92050778067934,0.0,109.49550778067938,66.0,0.0,0.0,9.125000268220901,0.30000001192092896
5445,519.2417869062795,-1.0000001192092896,289.2667869360818,215.0,0.0,0.0,15.675000566989183,0.30000001192092896
5446,270.55749036915347,0.0,141.13249036915343,120.0,0.0,0.0,8.825000330805779,0.6000000238418579
5447,567.4661380950421,0.0,343.04113809504224,207.39999997615814,0.0,0.0,16.12500024214387,0.9000000357627869
5448,373.3171081992126,-1.0000001192092896,219.89210822901478,139.0,0.0,0.0,15.12500036880374,0.30000001192092896
5449,261.825863406836,0.0,143.65086340683595,108.69999998807907,0.0,0.0,8.875000409781933,0.6000000238418579
5450,371.8694866513661,0.0,224.11948665136606,131.0,0.0,0.0,15.850000694394112,0.9000000357627869
5451,235.9789276676376,0.0,145.82892766763766,80.0,0.0,0.0,9.850000355392694,0.30000001192092896
5452,237.91846107156488,-1.0000001192092896,128.59346110136724,101.0,0.0,0.0,9.025000382214785,0.30000001192092896
5453,231.5740677193008,0.0,139.9490677193008,78.5,0.0,0.0,12.225000470876694,0.9000000357627869
5454,348.58043902135313,0.0,198.1054390213532,134.0,0.0,0.0,16.175000745803118,0.30000001192092896
5455,313.9620056450295,-1.0000001192092896,173.73700567483175,132.0,0.0,0.0,8.925000324845314,0.30000001192092896
5456,393.01047227956576,-1.0000001192092896,191.06047230936807,189.39999997615814,0.0,0.0,12.650000501424074,0.9000000357627869
5457,255.13171312247587,-1.0000001192092896,163.6317131522783,78.69999998807907,0.0,0.0,13.200000617653131,0.6000000238418579
5458,229.66879749630175,0.0,115.96879749630178,104.69999998807907,0.0,0.0,8.400000378489494,0.6000000238418579
5459,412.0877406012216,1.0000001192092896,278.31274057141917,109.0,-4.5,1.0,26.075001016259193,1.2000000476837158
5460,295.2428814976972,0.0,188.11788149769723,94.0,0.0,0.0,12.525000542402267,0.6000000238418579
5461,239.50357525945432,0.0,134.8035752594543,94.0,0.0,0.0,10.400000367313623,0.30000001192092896
5462,283.91570308086756,0.0,172.36570308086772,94.69999998807907,0.0,0.0,15.950000613927841,0.9000000357627869
5463,253.98361000048737,-1.0000001192092896,161.93361003028969,79.0,0.0,0.0,13.750000555068254,0.30000001192092896
5464,311.84296025674735,0.0,200.1929602567474,101.69999998807907,0.0,0.0,9.35000041499734,0.6000000238418579
5465,295.0763637834131,0.0,171.10136378341326,104.69999992847443,0.0,0.0,16.875000592321157,2.4000000953674316
5466,272.11332276494613,0.0,163.46332276494613,92.69999998807907,0.0,0.0,15.050000578165054,0.9000000357627869
5467,242.36910016726358,0.0,149.86910016726364,78.5,0.0,0.0,13.100000530481339,0.9000000357627869
5468,222.85759861797808,-1.0000001192092896,122.28259864778028,90.39999997615814,0.0,0.0,10.275000248104334,0.9000000357627869
5469,332.04559595741006,-1.0000001192092896,177.5205959872124,145.39999997615814,0.0,0.0,9.2250004298985,0.9000000357627869
5470,255.39796562523165,-1.0000001192092896,153.42296565503383,91.69999998807907,0.0,0.0,10.675000417977571,0.6000000238418579
5471,220.5472260746557,0.0,127.47222607465551,83.69999998807907,0.0,0.0,8.775000371038914,0.6000000238418579
5472,331.1394219201675,-1.0000001192092896,170.96442194996985,150.69999998807907,0.0,0.0,9.575000438839197,0.9000000357627869
5473,275.3930688142372,-1.0000001192092896,131.81806884403932,136.0,0.0,0.0,8.275000397115946,0.30000001192092896
5474,279.27190188251745,-1.0000001192092896,159.4469019123198,109.39999997615814,0.0,0.0,10.525000225752592,0.9000000357627869
5475,255.1497616290672,0.0,173.14976162906723,71.69999998807907,0.0,0.0,9.70000022649765,0.6000000238418579
5476,295.6516331725455,0.0,199.0766331725455,81.0,-6.0,0.0,20.375000685453415,1.2000000476837158
5477,282.13720831966424,0.0,120.36220831966416,153.69999998807907,0.0,0.0,7.4750004559755325,0.6000000238418579
5478,307.52526206830714,0.0,168.67526206830715,128.0,0.0,0.0,10.550000596791506,0.30000001192092896
5479,244.8755486915412,-1.0000001192092896,149.80054872134352,87.0,0.0,0.0,8.77500044181943,0.30000001192092896
5480,188.14140355605,0.0,94.04140355605011,84.39999997615814,0.0,0.0,8.800000458955765,0.9000000357627869
5481,314.92274042143356,-1.0000001192092896,187.897740451236,115.0,0.0,0.0,12.425000499933958,0.6000000238418579
5482,232.7451157819113,0.0,140.99511578191135,74.0,0.0,0.0,17.450000643730164,0.30000001192092896
5483,289.45368158885856,-1.0000001192092896,159.17868161866082,120.49999994039536,0.0,0.0,8.975000355392694,1.8000000715255737
5484,351.2806300654104,-1.0000001192092896,184.8056300952128,155.0,0.0,0.0,12.17500026896596,0.30000001192092896
5485,293.3731567669447,0.0,196.59815676694467,80.19999998807907,0.0,0.0,15.375000640749931,1.2000000476837158
5486,331.7314446350408,-1.0000001192092896,180.48144466484317,143.0,0.0,0.0,8.950000304728746,0.30000001192092896
5487,570.2966903966135,-1.0000001192092896,395.0966904264152,140.0,0.0,0.0,35.60000067576766,0.6000000238418579
5488,646.0604321067253,-1.0000001192092896,356.7854321365278,267.6999999284744,0.0,0.0,19.875000823289156,2.7000001072883606
5489,290.9013123286081,-1.0000001192092896,169.87631235841062,111.79999995231628,0.0,0.0,8.725000400096178,1.5000000596046448
5490,371.51096585006104,-1.0000001192092896,211.76096587986336,142.39999997615814,0.0,0.0,17.45000011101365,0.9000000357627869
5491,158.55033246354617,-1.0000001192092896,102.25033249334845,48.0,0.0,0.0,9.000000361353159,0.30000001192092896
5492,206.19243261116264,0.0,115.54243261116277,79.0,0.0,0.0,11.350000474601984,0.30000001192092896
5493,223.81455615300194,0.0,152.63955615300196,62.0,0.0,0.0,8.875000465661287,0.30000001192092896
5494,196.88337094819957,0.0,113.55837094819961,74.69999998807907,0.0,0.0,8.025000378489494,0.6000000238418579
5495,346.376022124755,-1.0000001192092896,191.95102215455725,142.0,0.0,0.0,13.125000331550837,0.30000001192092896
5496,278.67894160065646,0.0,170.12894160065645,93.69999998807907,0.0,0.0,13.950000658631325,0.9000000357627869
5497,380.687478415008,-1.0000001192092896,226.8124784448105,137.0,0.0,0.0,17.27500059083104,0.6000000238418579
5498,199.44397998451052,0.0,124.49397998451063,63.69999998807907,0.0,0.0,10.350000366568565,0.9000000357627869
5499,353.24495400981715,0.0,173.51995400981735,166.59999990463257,0.0,0.0,10.425000317394733,2.7000001072883606
5500,193.53067501847218,0.0,97.78067501847222,83.69999998807907,0.0,0.0,11.450000450015068,0.6000000238418579
5501,313.024931430756,-1.0000001192092896,192.97493146055842,108.0,0.0,0.0,12.450000513345003,0.6000000238418579
5502,264.0928011355811,-1.0000001192092896,151.66780116538348,104.0,0.0,0.0,9.125000301748514,0.30000001192092896
5503,235.50542164824145,0.0,148.30542164824138,72.0,0.0,0.0,14.000000521540642,1.2000000476837158
5504,320.56954208340306,0.0,197.86954208340322,99.69999998807907,0.0,0.0,22.400001134723425,0.6000000238418579
5505,246.59321991228958,-1.0000001192092896,155.61821994209188,83.0,0.0,0.0,8.675000224262476,0.30000001192092896
5506,401.92527070238754,-1.0000001192092896,191.6252707321902,202.0,0.0,0.0,9.000000417232513,0.30000001192092896
5507,285.0875551828641,0.0,173.76255518286402,95.0,0.0,0.0,15.725000642240047,0.6000000238418579
5508,293.6807529102955,0.0,183.88075291029543,93.5,0.0,0.0,15.400000646710396,0.9000000357627869
5509,276.8655765454351,0.0,141.69057654543516,125.69999998807907,0.0,0.0,8.875000298023224,0.6000000238418579
5510,377.877449546018,0.0,213.27744954601815,151.0,0.0,0.0,13.300000496208668,0.30000001192092896
5511,236.6000458414798,0.0,144.22504584147987,75.5,0.0,0.0,15.975000619888306,0.9000000357627869
5512,413.70157821634126,0.0,203.57657821634115,194.79999995231628,0.0,0.0,13.825000524520874,1.5000000596046448
5513,312.43958290155166,-1.0000001192092896,159.1895829313542,144.39999997615814,0.0,0.0,8.95000034943223,0.9000000357627869
5514,244.81241687133013,0.0,153.28741687133015,80.10000002384186,0.0,0.0,10.225000470876694,1.2000000476837158
5515,259.3264131281172,-1.0000001192092896,168.00141315791947,79.0,0.0,0.0,13.025000497698784,0.30000001192092896
5516,190.84367456025396,0.0,96.4686745602539,79.39999997615814,0.0,0.0,14.075000539422035,0.9000000357627869
5517,273.0457018216531,0.0,166.545701821653,98.0,0.0,0.0,7.9000003188848495,0.6000000238418579
5518,271.9395297765541,0.0,165.38952977655416,90.69999998807907,0.0,0.0,14.950000628829002,0.9000000357627869
5519,313.31639798780867,0.0,185.04139798780864,115.0,0.0,0.0,12.975000485777855,0.30000001192092896
5520,158.9550270303923,0.0,87.3300270303923,63.69999998807907,0.0,0.0,7.3250003308057785,0.6000000238418579
5521,148.73979518803026,-1.0000001192092896,102.51479521783266,38.0,0.0,0.0,8.92500039935112,0.30000001192092896
5522,281.83545407585854,-1.0000001192092896,160.26045410566076,112.0,0.0,0.0,10.275000590831041,0.30000001192092896
5523,260.2144986219726,0.0,162.3644986219727,82.19999998807907,0.0,0.0,14.450000569224358,1.2000000476837158
5524,225.73817336109164,0.0,130.3381733610917,86.69999998807907,0.0,0.0,8.100000351667404,0.6000000238418579
5525,273.81319901943493,0.0,144.7881990194349,118.09999996423721,0.0,0.0,9.725000351667404,1.2000000476837158
5526,243.45368520919124,0.0,149.80368520919131,77.0,0.0,0.0,16.050000593066216,0.6000000238418579
5527,252.69163259805038,-1.0000001192092896,125.39163262785274,117.0,0.0,0.0,11.000000480562449,0.30000001192092896
5528,308.06563230308353,-1.0000001192092896,182.14063233288607,113.0,0.0,0.0,13.325000528246164,0.6000000238418579
5529,219.85943371689083,0.0,134.5844337168909,72.0,0.0,0.0,12.675000607967377,0.6000000238418579
5530,476.69257482651676,-1.0000001192092896,238.8425748563191,215.0999999642372,0.0,0.0,22.550000373274088,1.2000000476837158
5531,204.4334494361964,0.0,101.45844943619649,90.69999998807907,0.0,0.0,11.675000563263893,0.6000000238418579
5532,385.7733504409553,0.0,248.74835044095556,122.19999998807907,0.0,0.0,13.025000512599945,1.8000000715255737
5533,272.53036420914856,0.0,164.33036420914857,92.0,0.0,0.0,15.600000701844692,0.6000000238418579
5534,340.26669725983743,0.0,231.76669725983737,91.5,0.0,0.0,15.50000062584877,1.5000000596046448
5535,595.365730758045,0.0,330.7157307580452,237.39999997615814,0.0,0.0,26.35000028461218,0.9000000357627869
5536,570.9183913336981,0.0,257.0933913336979,296.0,0.0,0.0,17.525000892579556,0.30000001192092896
5537,311.63413637978124,0.0,192.3091363797812,105.5,0.0,0.0,12.925000384449959,0.9000000357627869
5538,204.15704663973324,-1.0000001192092896,108.35704666953553,89.0,0.0,0.0,7.50000037625432,0.30000001192092896
5539,615.222387050548,-1.0000001192092896,328.5473870803502,255.79999995231628,0.0,0.0,29.775000613182783,2.1000000834465027
5540,246.64061565401238,0.0,121.91561565401237,113.0,0.0,0.0,11.425000380724669,0.30000001192092896
5541,248.24056958631587,-1.0000001192092896,153.29056961611818,84.39999997615814,0.0,0.0,10.650000337511301,0.9000000357627869
5542,223.81964174006947,0.0,128.79464174006938,80.69999998807907,0.0,0.0,13.72500066459179,0.6000000238418579
5543,219.4800173999696,0.0,131.00501739996966,74.19999998807907,0.0,0.0,13.375000640749931,0.9000000357627869
5544,365.5499954704162,0.0,249.27499547041646,107.69999998807907,0.0,0.0,7.975000381469727,0.6000000238418579
5545,402.77780456869255,0.0,215.85280456869273,159.79999995231628,0.0,0.0,25.62500110268593,1.5000000596046448
5546,342.653883350519,0.0,201.20388335051908,128.0999999642372,0.0,0.0,11.550000414252281,1.8000000715255737
5547,262.6051625972226,0.0,155.45516259722254,92.0,0.0,0.0,14.850000709295273,0.30000001192092896
5548,277.15370531282156,-1.0000001192092896,140.10370534262398,128.69999998807907,0.0,0.0,8.750000391155481,0.6000000238418579
5549,189.0223024640265,-1.0000001192092896,109.89730249382875,71.69999998807907,0.0,0.0,7.825000304728746,0.6000000238418579
5550,257.62306478968964,-1.0000001192092896,139.27306481949188,108.79999995231628,0.0,0.0,9.050000354647636,1.5000000596046448
5551,243.69009093771098,-1.0000001192092896,149.19009096751327,86.0,0.0,0.0,9.200000304728746,0.30000001192092896
5552,271.4454332395127,-1.0000001192092896,137.195433269315,125.0,0.0,0.0,9.65000044181943,0.6000000238418579
5553,274.81434184483663,0.0,165.9143418448367,93.69999998807907,0.0,0.0,14.300000578165054,0.9000000357627869
5554,238.48492383060875,0.0,150.5849238306087,73.39999997615814,0.0,0.0,13.30000053346157,1.2000000476837158
5555,245.1096800623488,0.0,155.90968006234885,72.0,0.0,0.0,16.600000739097595,0.6000000238418579
5556,344.8810131906852,-1.0000001192092896,179.98101322048717,152.39999997615814,0.0,0.0,12.600000489503145,0.9000000357627869
5557,229.7970840632152,0.0,123.39708406321523,95.19999998807907,0.0,0.0,10.600000504404306,0.6000000238418579
5558,284.8743263672756,-1.0000001192092896,175.77432639707794,100.0,0.0,0.0,9.800000298768282,0.30000001192092896
5559,286.9270743859503,0.0,133.60207438595006,140.0,0.0,0.0,13.025000486522913,0.30000001192092896
5560,375.98725381786284,0.0,192.76225381786278,163.0999999642372,0.0,0.0,18.925000865012407,1.2000000476837158
5561,131.3240315279739,0.0,74.12403152797387,49.0,0.0,0.0,8.200000420212746,0.0
5562,264.0086260213706,0.0,155.70862602137052,90.0,0.0,0.0,18.00000064074993,0.30000001192092896
5563,326.0466594915403,-1.0000001192092896,172.99665952134265,138.39999997615814,0.0,0.0,14.750000555068254,0.9000000357627869
5564,406.6215749374637,0.0,197.84657493746403,195.39999997615814,0.0,0.0,12.475000355392694,0.9000000357627869
5565,211.30471978838776,0.0,107.27971978838782,90.39999997615814,0.0,0.0,12.725000590085983,0.9000000357627869
5566,384.4821874638576,-1.0000001192092896,174.75718749365998,201.0999999642372,0.0,0.0,8.125000465661287,1.5000000596046448
5567,242.57111552469968,0.0,149.09611552469974,79.0,0.0,0.0,13.875000648200512,0.6000000238418579
5568,238.07848211838012,-1.0000001192092896,133.95348214818245,96.0,0.0,0.0,8.825000364333391,0.30000001192092896
