Episode,R_total,R_env,R_passing,R_in_box,R_assist,R_role,R_approach
1351,28.35999677,-1.000000119,-24.5,0,0,44.91999763,8.939999789
1352,87.19999118,-1.000000119,-30.80000001,0,0,62.11999767,44.87999827
1353,4.71999988,0,-0.5,0,0,4.919999778,0.300000012
1354,22.999998,-1.000000119,-16.5,0,0,32.99999774,7.499999851
1355,58.15999623,0,-5.800000012,0,0,37.55999571,20.39999964
1356,36.07999863,0,-12,0,0,31.99999779,22.07999909
1357,55.9199948,-1.000000119,-13.5,10,0,52.11999659,18.29999962
1358,4.599999785,0,-0.5,0,0,4.799999714,0.300000012
1359,5.299999654,0,-1,5,0,5.999999642,0.300000012
1360,44.81999613,0,-29.60000002,0,0,48.43999782,25.97999898
1361,116.5999936,0,-21.5,0,0,87.39999567,50.69999821
1362,27.55999827,0,-5,0,0,25.1999982,9.359999768
1363,45.3399955,0,-21.60000002,0,0,51.87999701,15.05999972
1364,45.05999571,-1.000000119,-12.30000001,0,0,43.71999627,14.63999969
1365,37.33999608,-1.000000119,-15.30000001,0,0,47.03999865,6.599999897
1366,8.619999707,0,0,0,0,7.959999532,0.659999996
1367,63.13999607,0,-24.30000001,0,0,61.87999636,25.55999927
1368,41.23999746,0,-26,0,0,47.43999816,19.79999943
1369,21.25999838,0,-7.599999964,0,0,23.39999884,5.459999964
1370,4.099999756,0,-1,0,0,4.799999714,0.300000012
1371,30.2599989,0,-9.5,0,0,30.43999851,13.31999953
1372,38.77999767,-1.000000119,-10,0,0,44.19999877,5.579999894
1373,4.099999756,0,-1,0,0,4.799999714,0.300000012
1374,47.41999426,-1.000000119,-58.69999993,0,0,78.39999561,36.71999929
1375,79.37999595,0,-39.30000001,20,0,78.07999702,42.59999868
1376,3.659999698,0,-2,0,0,5.359999657,0.300000012
1377,65.2799949,-1.000000119,-23.80000001,0,0,68.95999686,21.11999936
1378,89.63999366,-1.000000119,-25.5,0,0,72.71999665,57.41999808
1379,60.81999584,-1.000000119,-10,0,0,60.71999595,11.0999997
1380,7.019999743,0,0,0,0,6.359999746,0.659999996
1381,38.59999645,0,-21.10000002,0,0,48.59999761,11.09999983
1382,44.0999964,-1.000000119,-23.5,0,0,51.83999588,20.75999937
1383,6.419999599,0,-1,0,0,6.759999603,0.659999996
1384,43.79999679,0,-22.80000001,0,0,41.27999854,25.31999902
1385,8.65999949,0,0,0,0,8.359999478,0.300000012
1386,64.81999453,0,-13.79999995,0,0,55.83999515,18.77999949
1387,52.65999813,0,-9.300000012,0,0,36.39999789,25.55999938
1388,72.61999676,-1.000000119,-11.5,0,0,62.75999786,30.35999893
1389,160.9399899,0,-25.49999994,0,0,115.1999936,75.23999783
1390,37.85999578,-1.000000119,-20.30000001,0,0,45.71999706,13.43999964
1391,3.139999747,0,-2,0,0,4.839999735,0.300000012
1392,86.17999624,0,-26.5,0,0,84.47999685,28.19999914
1393,16.43999851,0,-2.5,0,0,17.55999881,1.379999988
1394,65.35999613,0,-10.30000001,-5,0,51.71999681,23.93999901
1395,35.31999617,-1.000000119,-18.80000001,0,0,46.47999654,8.639999837
1396,6.859999537,0,-1,0,0,6.599999517,1.259999961
1397,70.07999529,-1.000000119,-18,0,0,53.35999769,27.7199989
1398,89.59999221,-1.000000119,-23.19999999,0,0,78.63999788,35.15999939
1399,5.099999726,0,0,0,0,4.799999714,0.300000012
1400,27.65999834,0,-9.5,-5,0,28.23999816,10.91999964
1401,32.95999762,0,-7.299999952,0,0,28.55999821,11.69999966
1402,44.99999712,0,-16.30000001,0,0,34.03999763,25.25999905
1403,64.65999591,0,-28.29999995,0,0,67.43999735,29.51999917
1404,50.87999562,-1.000000119,-12.5,0,0,48.23999698,16.13999938
1405,6.619999588,0,-1,0,0,6.719999582,0.899999991
1406,57.63999696,0,-19.60000002,0,0,42.63999772,36.59999884
1407,48.49999645,-1.000000119,-14.5,-10,0,45.63999693,18.35999939
1408,26.87999636,-1.000000119,-16.80000001,0,0,38.43999733,6.239999905
1409,87.79999557,-1.000000119,-26.90000004,0,0,95.79999517,21.89999957
1410,5.099999726,0,0,0,0,4.799999714,0.300000012
1411,22.35999832,0,-4.5,-15,0,24.51999831,2.339999959
1412,64.99999623,0,-25.5,0,0,61.27999748,29.21999925
1413,4.179999799,0,-1,0,0,4.879999757,0.300000012
1414,5.599999785,0,0.5,0,0,4.799999714,0.300000012
1415,85.01999751,0,-25.09999996,0,0,68.87999794,45.2399985
1416,37.65999745,-1.000000119,-11,0,0,37.95999692,11.69999973
1417,46.63999596,-1.000000119,-12.79999995,0,0,48.43999644,11.99999975
1418,5.099999726,0,0,-35,0,4.799999714,0.300000012
1419,58.25999685,-1.000000119,-14,0,0,53.03999682,20.21999951
1420,64.37999658,-1.000000119,-8,0,0,48.47999805,24.89999921
1421,40.29999721,-1.000000119,-21.5,0,0,47.91999829,14.8799995
1422,5.999999672,0,-1.5,0,0,7.199999571,0.300000012
1423,54.37999688,-1.000000119,-23.5,0,0,54.0799986,28.79999927
1424,67.53999621,-1.000000119,-8.5,10,0,48.27999765,20.7599991
1425,4.099999726,0,-1,-25,0,4.799999714,0.300000012
1426,57.61999761,-1.000000119,-23,15,0,53.47999816,28.13999893
1427,6.499999583,0,-1,0,0,7.199999571,0.300000012
1428,58.51999736,0,-10.80000001,0,0,58.759997,10.55999981
1429,22.9399986,0,-2.600000024,0,0,21.2799987,4.259999976
1430,81.43999644,-1.000000119,-10.5,0,0,66.51999755,30.4199992
1431,41.05999622,0,-23.30000001,0,0,47.6799984,16.67999959
1432,104.3599934,0,-34.80000001,0,0,86.2399969,52.91999803
1433,2.21999982,0,-3,0,0,4.919999778,0.300000012
1434,14.69999909,0,-3.300000012,5,0,14.75999929,3.239999972
1435,6.059999555,0,-2,0,0,7.759999514,0.300000012
1436,44.13999816,-1.000000119,-10,0,0,40.67999814,14.45999948
1437,61.7799969,-1.000000119,-8,0,0,58.83999823,11.93999968
1438,43.81999709,0,-28.5,0,0,50.07999828,24.23999919
1439,45.55999681,-1.000000119,-12.5,0,0,43.27999713,15.77999951
1440,28.69999823,0,-2.600000024,0,0,27.15999948,4.139999978
1441,37.63999641,0,-19.5,10,0,49.15999678,7.97999984
1442,40.79999728,-1.000000119,-15.30000001,0,0,40.83999844,16.25999948
1443,5.539999783,0,-1,-5,0,6.239999771,0.300000012
1444,80.89999402,-1.000000119,-37.60000002,0,0,70.71999747,48.77999821
1445,56.29999585,-1.000000119,-14.5,0,0,49.55999805,24.23999926
1446,64.59999785,1.000000119,-5.800000012,-10,1,43.79999727,30.59999913
1447,41.77999482,-1.000000119,-28.29999995,0,0,56.07999631,14.99999957
1448,46.37999569,0,-24.89999998,0,0,56.63999814,14.63999977
1449,13.29999858,0,-9,0,0,20.55999851,1.73999998
1450,55.73999657,0,-6.5,0,0,44.11999796,18.11999924
1451,104.1999965,0,-16,0,0,72.43999702,59.75999814
1452,51.65999658,-1.000000119,-8,0,0,52.43999706,8.219999798
1453,2.099999726,0,-3,0,0,4.799999714,0.300000012
1454,54.87999732,-1.000000119,-25,0,0,55.79999829,25.07999897
1455,95.75999422,-1.000000119,-39.19999999,0,0,93.63999651,46.31999868
1456,56.79999673,-1.000000119,-13.10000002,0,0,58.47999649,12.41999974
1457,4.099999726,0,-1,10,0,4.799999714,0.300000012
1458,6.919999629,0,-2.5,0,0,9.119999528,0.300000012
1459,3.099999726,0,-2,0,0,4.799999714,0.300000012
1460,4.819999754,0,0,0,0,4.519999743,0.300000012
1461,27.25999904,0,-8.300000012,0,0,28.71999949,6.839999884
1462,6.659999549,0,-2,0,0,7.999999523,0.659999996
1463,63.09999652,0,-5.300000012,0,0,54.19999629,16.19999965
1464,48.71999675,0,-25.80000001,0,0,55.79999858,18.71999954
1465,48.91999598,0,-13.80000001,0,0,40.63999742,22.07999928
1466,18.49999923,0,-7.599999964,10,0,21.95999901,4.139999993
1467,5.099999726,0,0,0,0,4.799999714,0.300000012
1468,87.01999444,-1.000000119,-21.5,0,0,63.07999587,40.43999829
1469,144.2799915,-1.000000119,-19.30000001,0,0,102.6399924,59.93999793
1470,38.49999713,0,-20,0,0,42.83999746,15.65999938
1471,91.35999303,-1.000000119,-22.80000001,0,0,84.35999513,34.79999869
1472,63.91999634,0,-5.5,0,0,50.99999596,18.41999938
1473,47.35999635,0,-24.09999996,0,0,48.23999703,23.21999918
1474,28.75999828,0,-8.5,0,0,29.39999807,7.859999843
1475,30.43999862,0,0,0,0,25.39999884,5.039999925
1476,2.779999763,0,-2,0,0,4.479999721,0.300000012
1477,35.29999766,-1.000000119,-19,0,0,44.55999866,10.7399997
1478,31.59999749,0,-13.10000002,0,0,35.63999896,9.059999868
1479,58.35999713,0,-13.79999995,0,0,46.55999789,27.59999914
1480,46.01999618,0,-18.30000001,0,0,50.39999664,13.91999959
1481,86.39999538,-1.000000119,-17.5,0,0,55.71999631,39.17999853
1482,4.099999756,0,-1,0,0,4.799999714,0.300000012
1483,113.4799938,0,-42.89999998,0,0,93.43999481,56.93999808
1484,32.81999708,-1.000000119,-34,0,0,49.75999728,18.05999926
1485,8.099999547,0,0,0,0,7.799999535,0.300000012
1486,23.39999881,0,-6.799999952,5,0,27.19999884,2.999999978
1487,5.099999726,0,0,0,0,4.799999714,0.300000012
1488,53.8399977,0,-12,0,0,39.55999765,26.27999896
1489,41.77999733,0,-18,0,0,40.75999822,19.01999932
1490,58.45999566,-1.000000119,-16,0,0,54.75999661,20.69999918
1491,72.69999352,-1.000000119,-34.29999995,5,0,84.55999553,25.43999939
1492,5.799999714,0,-0.5,0,0,5.999999642,0.300000012
1493,6.099999905,0,1,0,0,4.799999714,0.300000012
1494,51.0399956,-1.000000119,-17.5,-10,0,56.63999596,12.89999965
1495,6.019999802,0,1,0,0,4.719999671,0.300000012
1496,56.01999624,0,-21.80000001,0,0,50.99999738,26.81999888
1497,20.25999861,0,-4,0,0,18.43999875,5.819999725
1498,45.99999715,-1.000000119,-18,0,0,43.63999897,21.35999941
1499,57.65999554,-1.000000119,-11,-20,0,51.35999709,18.29999936
1500,5.779999584,0,-1,0,0,6.479999542,0.300000012
1501,39.35999654,0,-19.79999995,0,0,52.9199973,6.239999905
1502,56.47999492,0,-27,0,0,73.51999506,9.959999822
1503,52.71999746,1.000000119,-9.5,10,1,41.05999869,23.15999903
1504,3.759999901,0,-1.5,0,0,4.9599998,0.300000012
1505,73.01999636,-1.000000119,-17.80000001,0,0,63.55999758,28.25999925
1506,3.099999756,0,-2,10,0,4.799999714,0.300000012
1507,3.099999756,0,-2,0,0,4.799999714,0.300000012
1508,5.219999611,0,-1,0,0,5.919999599,0.300000012
1509,55.31999728,0,-11.5,0,0,48.75999777,18.05999923
1510,80.13999525,0,-11,10,0,43.79999751,41.33999828
1511,42.65999724,0,-11.30000001,0,0,38.95999816,14.99999942
1512,59.87999613,0,-22.40000004,-5,0,55.15999557,27.1199994
1513,49.6999964,-1.000000119,-20,0,0,51.91999637,18.77999941
1514,81.9399941,1.000000119,-54.29999989,0,1,93.71999606,38.51999909
1515,5.879999757,0,-0.5,0,0,6.079999685,0.300000012
1516,51.25999767,-1.000000119,-8,0,0,52.99999859,7.259999856
1517,102.2399929,0,-38.10000002,0,0,89.27999583,51.05999881
1518,52.37999609,-1.000000119,-15,0,0,56.19999677,18.17999943
1519,65.75999489,-1.000000119,-31.10000002,0,0,76.4399972,21.41999958
1520,3.099999726,0,-2,5,0,4.799999714,0.300000012
1521,5.69999969,0,0,0,0,5.399999678,0.300000012
1522,4.599999785,0,-0.5,0,0,4.799999714,0.300000012
1523,15.65999923,0,-7,0,0,17.55999959,5.099999845
1524,69.85999592,1.000000119,-15.30000001,0,1,57.07999718,28.07999903
1525,44.63999317,-1.000000119,-65.39999992,0,0,73.11999708,37.91999894
1526,6.139999747,0,-1,0,0,6.839999735,0.300000012
1527,45.33999638,-1.000000119,-18,0,0,48.31999754,16.01999946
1528,61.95999737,-1.000000119,-20,5,0,61.2399971,21.71999923
1529,16.4999992,0,-4.300000012,0,0,17.91999875,2.879999995
1530,29.19999675,-1.000000119,-45,0,0,44.9599975,30.23999938
1531,9.859999478,0,0,0,0,9.199999452,0.659999996
1532,6.899999559,0,-1,0,0,6.759999603,1.139999986
1533,27.45999791,0,-11.5,-10,0,25.67999846,11.27999973
1534,41.49999717,0,-16,0,0,40.51999734,16.97999942
1535,18.73999864,0,-5,0,0,21.87999874,1.859999977
1536,4.739999712,0,0,0,0,4.4399997,0.300000012
1537,72.85999604,-1.000000119,-12.80000001,0,0,53.63999814,31.01999873
1538,59.3599952,0,-19.29999995,0,0,47.27999792,31.37999889
1539,45.41999654,0,-11.30000001,0,0,44.23999771,12.47999974
1540,44.29999655,0,-10.30000001,0,0,39.8399967,14.75999966
1541,123.2599929,0,-32.60000002,0,0,90.51999779,65.33999801
1542,6.89999947,0,-1,0,0,7.599999428,0.300000012
1543,30.15999731,-1.000000119,-25.09999996,0,0,47.67999727,8.579999879
1544,124.3999928,0,-13.5,-25,0,83.39999719,52.49999832
1545,57.35999519,-1.000000119,-23,0,0,66.15999661,19.1999993
1546,6.919999599,0,-0.5,0,0,7.119999528,0.300000012
1547,42.05999739,-1.000000119,-11,0,0,41.27999789,12.7799996
1548,36.07999577,-1.000000119,-21.80000001,0,0,49.75999728,9.119999841
1549,75.91999519,0,-25.19999999,0,0,67.27999681,33.83999934
1550,5.099999726,0,0,0,0,4.799999714,0.300000012
1551,40.93999754,-1.000000119,-12,0,0,45.23999793,8.699999794
1552,43.63999675,0,-14.5,0,0,50.3999978,7.739999846
1553,3.939999729,0,-3,0,0,6.279999703,0.659999996
1554,38.51999658,-1.000000119,-22.80000001,0,0,57.27999756,5.039999932
1555,52.8999972,-1.000000119,-8.300000012,0,0,49.11999761,13.07999969
1556,36.11999791,-1.000000119,-16.5,10,0,47.9199984,5.699999891
1557,7.019999564,0,-1,0,0,7.359999567,0.659999996
1558,4.059999704,0,-1,0,0,4.759999692,0.300000012
1559,63.11999633,-1.000000119,-18.90000004,-5,0,56.79999739,26.21999928
1560,14.8799988,0,-11.09999996,0,0,22.5599986,3.419999987
1561,30.35999864,-1.000000119,-24.80000001,0,0,48.95999897,7.199999891
1562,96.15999511,0,-7,0,0,52.27999854,44.87999797
1563,43.41999771,0,-15,0,0,45.39999816,13.01999959
1564,41.85999563,-1.000000119,-12.30000001,0,0,38.47999813,16.67999956
1565,56.65999729,-1.000000119,-10,0,0,46.47999777,21.17999923
1566,5.099999726,0,0,0,0,4.799999714,0.300000012
1567,61.59999738,-1.000000119,-26,0,0,63.63999696,24.95999913
1568,50.25999567,-1.000000119,-7,0,0,48.59999626,9.659999758
1569,55.27999628,-1.000000119,-9.5,0,0,48.43999882,17.33999944
1570,17.63999853,0,-7.100000024,0,0,20.7199986,4.019999996
1571,46.37999809,0,-14,0,0,51.43999851,8.939999662
1572,25.73999701,0,-34.69999999,0,0,43.07999883,21.35999967
1573,62.63999707,0,-9,0,0,46.23999755,23.39999913
1574,5.099999726,0,0,0,0,4.799999714,0.300000012
1575,24.93999887,0,-3.300000012,0,0,23.19999872,5.039999947
1576,41.71999688,-1.000000119,-5.5,0,0,43.59999719,4.619999915
1577,34.99999899,1.000000119,-2.5,0,1,24.39999843,11.09999967
1578,78.53999353,-1.000000119,-25.10000002,0,0,73.07999603,31.55999916
1579,90.11999486,0,-22.20000005,0,0,79.19999552,33.11999924
1580,37.13999586,-1.000000119,-15.30000001,0,0,45.51999798,7.919999868
1581,71.17999547,-1.000000119,-17.5,0,0,54.31999861,33.35999866
1582,58.89999796,-1.000000119,-12.30000001,0,0,49.87999758,22.31999918
1583,28.21999884,0,-7.5,0,0,24.15999854,7.559999846
1584,113.6199944,0,-26.5,0,0,76.67999811,55.43999825
1585,5.759999692,0,-0.5,0,0,5.959999621,0.300000012
1586,73.23999517,0,-32,30,0,61.07999748,44.15999817
1587,116.1999929,0,-23.5,20,0,92.87999636,50.8199984
1588,45.69999632,0,-14,0,0,52.91999669,6.779999867
1589,48.3199964,-1.000000119,-9.5,0,0,45.91999821,12.89999968
1590,51.75999796,-1.000000119,-20,-5,0,51.43999761,25.31999923
1591,48.55999596,-1.000000119,-10.80000001,0,0,53.27999546,7.079999886
1592,4.599999785,0,-0.5,0,0,4.799999714,0.300000012
1593,52.19999591,-1.000000119,-18.5,0,0,51.59999682,20.09999942
1594,120.0999937,0,-16.80000001,0,0,89.03999533,55.85999789
1595,48.97999637,-1.000000119,-12,0,0,50.87999745,11.0999997
1596,67.67999416,-1.000000119,-27.5,0,0,66.47999777,29.69999869
1597,4.899999619,0,-2,0,0,6.599999607,0.300000012
1598,35.69999675,0,-21.20000005,0,0,42.91999894,13.97999975
1599,3.099999756,0,-2,0,0,4.799999714,0.300000012
1600,59.63999122,0,-40.60000002,-10,0,79.31999572,22.91999953
1601,35.17999907,0,0,0,0,25.75999856,9.419999853
1602,50.05999693,-1.000000119,-14,0,0,47.95999859,17.09999939
1603,4.599999815,0,-0.5,0,0,4.799999714,0.300000012
1604,3.099999756,0,-2,0,0,4.799999714,0.300000012
1605,4.099999726,0,-1,0,0,4.799999714,0.300000012
1606,6.539999694,0,-1,0,0,6.879999667,0.659999996
1607,48.29999657,-1.000000119,-20,0,0,60.71999668,8.579999827
1608,28.93999746,0,-7.900000036,0,0,31.07999788,5.759999968
1609,34.73999728,0,-17,0,0,45.07999769,6.659999862
1610,38.51999668,-1.000000119,-19.5,0,0,49.59999739,9.419999808
1611,74.7799942,0,-24.89999998,0,0,57.91999876,41.75999866
1612,3.059999704,0,-2,35,0,4.759999692,0.300000012
1613,41.65999669,-1.000000119,-12,0,0,46.79999685,7.859999843
1614,76.11999384,-1.000000119,-31.30000001,0,0,59.91999917,46.49999886
1615,34.75999728,0,-12.5,0,0,37.95999867,9.299999811
1616,3.299999654,0,-3,0,0,5.999999642,0.300000012
1617,25.77999723,0,-16,0,0,31.03999871,10.73999967
1618,20.2399984,0,-1.5,0,0,20.11999834,1.619999982
1619,42.5399966,-1.000000119,-24.5,0,0,54.11999676,13.91999974
1620,72.35999557,-1.000000119,-26.19999999,0,0,73.51999652,26.03999942
1621,19.7799992,0,-3.300000012,0,0,20.19999903,2.87999998
1622,7.299999714,0,-1,0,0,7.639999688,0.659999996
1623,4.099999726,0,-1,0,0,4.799999714,0.300000012
1624,5.299999654,0,-1,0,0,5.999999642,0.300000012
1625,23.57999881,0,-4,0,0,19.8399986,7.739999816
1626,58.53999749,0,-9.5,5,0,51.23999763,16.79999959
1627,5.099999726,0,0,0,0,4.799999714,0.300000012
1628,2.599999815,0,-2.5,-10,0,4.799999714,0.300000012
1629,53.09999654,-1.000000119,-13,0,0,46.15999834,20.93999926
1630,15.87999827,0,-13.0999999,0,0,24.83999823,4.139999993
1631,35.51999755,0,-13.5,0,0,41.15999871,7.859999843
1632,85.07999339,-1.000000119,-20.80000001,0,0,67.55999595,37.31999867
1633,7.699999511,0,-1,0,0,8.399999499,0.300000012
1634,42.03999734,-1.000000119,-11.5,0,0,45.95999703,8.579999827
1635,67.37999612,-1.000000119,-23,0,0,60.35999741,31.01999854
1636,9.219999492,0,0,-5,0,8.559999496,0.659999996
1637,4.099999756,0,-1,0,0,4.799999714,0.300000012
1638,70.95999491,0,-20.19999993,0,0,61.67999512,33.47999895
1639,91.19999314,-1.000000119,-34.80000001,0,0,76.07999704,52.91999768
1640,3.099999726,0,-2,0,0,4.799999714,0.300000012
1641,82.61999477,-1.000000119,-23.5,0,0,66.95999607,38.15999847
1642,3.299999684,0,-3,0,0,5.999999642,0.300000012
1643,121.9799934,0,-26.5,0,0,77.9199958,76.55999696
1644,41.41999649,0,-27,0,0,51.79999697,16.61999946
1645,8.619999528,0,0,0,0,7.959999532,0.659999996
1646,46.61999647,0,-13,0,0,48.99999641,10.61999958
1647,56.81999691,0,-16,15,0,54.03999707,18.77999927
1648,57.43999591,0,-20,0,0,53.23999771,22.19999921
1649,58.83999585,0,-20.90000004,0,0,53.03999755,26.69999945
1650,80.75999358,0,-22.80000001,0,0,55.67999832,47.87999798
1651,4.099999756,0,-1,0,0,4.799999714,0.300000012
1652,41.25999704,-1.000000119,-30,5,0,52.27999733,19.9799993
1653,108.1799944,0,-1,0,0,58.91999757,52.25999791
1654,33.2199963,-1.000000119,-20,0,0,43.4799964,10.73999976
1655,68.2399947,0,-20,0,0,58.11999732,30.11999895
1656,51.8599977,0,-9,0,0,36.19999816,24.65999889
1657,64.45999532,-1.000000119,-19.79999995,0,0,64.75999582,22.49999928
1658,5.379999697,0,-1,0,0,6.079999685,0.300000012
1659,3.099999756,0,-2,0,0,4.799999714,0.300000012
1660,3.099999726,0,-2,0,0,4.799999714,0.300000012
1661,65.27999532,0,-17,5,0,51.59999752,28.67999893
1662,42.21999568,-1.000000119,-17.30000001,15,0,45.51999596,14.99999968
1663,39.1799964,-1.000000119,-22.80000001,0,0,50.91999789,12.0599998
1664,79.17999572,0,-31.30000001,0,0,70.15999777,40.31999849
1665,24.91999903,0,-5.5,0,0,20.39999849,10.01999963
1666,3.599999845,0,-1.5,0,0,4.799999714,0.300000012
1667,7.239999592,0,-0.5,0,0,6.599999517,1.139999986
1668,5.41999954,0,-2,0,0,6.639999539,0.779999994
1669,25.93999803,0,-9.600000024,0,0,29.47999945,6.059999943
1670,72.35999517,-1.000000119,-16.5,0,0,61.23999766,28.61999919
1671,70.91999593,-1.000000119,-17.5,0,0,54.15999798,37.25999846
1672,121.6399911,0,-29.69999999,0,0,88.19999515,61.13999829
1673,5.099999726,0,-2,0,0,6.799999714,0.300000012
1674,4.019999713,0,-3,0,0,6.719999671,0.300000012
1675,57.65999471,-1.000000119,-16.30000001,0,0,58.75999735,16.19999965
1676,78.39999563,0,-10.30000001,0,0,53.31999785,37.3799988
1677,4.099999756,0,-1,0,0,4.799999714,0.300000012
1678,6.099999547,0,-2,0,0,7.799999535,0.300000012
1679,27.43999821,0,-6.299999952,0,0,29.35999846,4.379999965
1680,5.799999774,0,-0.5,0,0,5.999999642,0.300000012
1681,57.8999953,-1.000000119,-39.5,0,0,59.15999775,39.23999871
1682,6.099999845,0,1,-20,0,4.799999714,0.300000012
1683,41.01999693,-1.000000119,-19,0,0,44.6399985,16.37999934
1684,50.61999764,-1.000000119,-3,0,0,47.35999762,7.259999856
1685,49.23999589,-1.000000119,-17,0,0,50.91999817,22.31999929
1686,36.49999754,0,-17,0,0,45.27999799,8.219999835
1687,5.919999689,0,-1.5,0,0,6.759999603,0.659999996
1688,12.39999864,0,-9.799999952,0,0,20.03999871,2.159999996
1689,53.39999569,-1.000000119,-20.5,0,0,52.15999688,22.73999909
1690,37.49999836,0,-5,0,0,30.83999807,15.65999958
1691,35.55999678,-1.000000119,-13.5,0,0,42.07999846,7.979999833
1692,5.059999734,0,-2,0,0,6.759999692,0.300000012
1693,3.099999726,0,-2,0,0,4.799999714,0.300000012
1694,53.43999762,0,-9,0,0,40.8399978,27.5999991
1695,19.17999873,0,-6.599999964,0,0,21.39999896,4.379999988
1696,53.31999679,0,-18.30000001,0,0,44.43999961,27.17999888
1697,55.27999481,0,-15,0,0,49.1199968,17.15999951
1698,32.61999783,0,-6.300000012,0,0,32.07999807,6.839999907
1699,82.01999492,0,-34.99999976,0,0,68.71999748,48.29999854
1700,48.61999384,0,-35.89999998,0,0,57.03999642,27.47999942
1701,47.69999637,-1.000000119,-18,0,0,51.75999732,14.93999957
1702,49.65999691,-1.000000119,-5,0,0,45.99999785,9.659999803
1703,72.95999584,0,-11.5,0,0,58.99999802,29.45999897
1704,6.019999534,0,-2,15,0,7.719999492,0.300000012
1705,6.799999774,0,0.5,0,0,5.999999642,0.300000012
1706,108.6199912,0,-13.5,0,0,73.59999406,50.51999836
1707,41.43999576,-1.000000119,-27,0,0,47.51999673,19.91999941
1708,59.47999644,0,-11,0,0,50.7999983,19.67999922
1709,71.79999398,0,-23.5,0,0,67.55999723,31.73999901
1710,61.8199964,-1.000000119,-31.79999995,0,0,54.55999806,36.05999878
1711,40.33999789,0,-26.29999995,0,0,60.39999814,6.239999905
1712,3.099999726,0,-2,0,0,4.799999714,0.300000012
1713,29.83999689,0,-22.80000001,0,0,48.55999844,4.079999968
